Title,ConstituentID,Date
"Who, Where, When, Why, What",710.0,2008
"Untitled, plate 5 of 9, from the portfolio, The View from the Bottom of the Well",710.0,1996
"Abandoned Church, Taos",5685.0,1932
BIRDS,2993.0,(April 16-23) 1962
"THEN THE LORDE SAYDE UNTO AARON, ""GOE MEETE MOSES IN THE WILDERNESSE."" AND HE WENT AND MET HIM IN THE MOUNT OF GOD AND KISSED HIM (plate, page 31) from THE STORY OF THE EXODUS",1055.0,1966
Untitled (Animals and Figures),4675.0,1942
ST. OUEN -- VIEILLE ÉGLISE,229.0,1901
Woodcutter,5145.0,1931
"Court House Project, Plan",7166.0,c. 1935
"Generation X, 45 Calling",6011.0,1977
MONTMARTRE. MOULIN DE LA GALETTE,229.0,1899-1900
Wrestlers,2097.0,1914
"Canto V: Circle Two, The Carnal from the series Thirty-Four lIlustrations for Dante's Inferno",4823.0,(1958)
< mirror piece >,5403.0,1963
MR Lounge Chair (model 34),7166.0,Designed 1931 (this example 1976)
"The Last Supper (Das Abendmahl) (front cover, folio 34) from the periodical Der Bildermann, vol. 1, no. 17 (Dec 1916)",3197.0,1916
Untitled,6053.0,(1990)
June 3 Bassacs,4929.0,1988
Wishbone,710.0,1999
The End from 9 Prints,5729.0,1967
November 1973,5407.0,1973
La Fantôme de la Liberté,31258.0,1974
Wide Light from Homage to the Square: Ten Works by Josef Albers,97.0,1962
Plate V (folio 16) from Façade,4278.0,1966
Jack of Spades,4945.0,1960
Street Scene,1182.0,1932
We Are the People (Index),33965.0,2003
Yaaam,756.0,1963
Baby Makes 3,7474.0,1984
A Thief in Paradise,35204.0,1925
<<PRO=PLO>> N° 277 from Alphabet bété,30876.0,1991
Plate (page 71) from THE PASTORAL LOVES OF DAPHNIS AND CHLOE,4843.0,1934
Plate (folio 13) from AIR MEXICAIN,5795.0,1952
"THE PROVENÇAL WATERING PLACE (tailpiece; volume II, page 109) from LES GÉORGIQUES (GEORGICA)",5318.0,1933-1947
HÔTEL DE LA DUCHESSE DE LONGUEVILLE. RUE SAINT JACQUES 289,229.0,1900
Fahrenheit 1982°,5021.0,1982
"Medée (Medea) (Poster for a performance by Sarah Bernhardt at the Théâtre de la Renaissance, Paris)",4136.0,1898
LE SOLEIL DES EAUX: Spectacle pour une toile des pêcheurs,744.0,1949
"Aircraft Carrier City in Landscape, project, Exterior perspective",2705.0,1964
"The Old Hotel Royal, Dieppe",5414.0,(c. 1894)
Art & Project Bulletin #130,32799.0,1982
"Wonder #9 Image #VI, iv from Ssblak!Ssblak!!Ssblakallblak! Wonder#9",7639.0,2000
U.S Surpasses Nazi Genocide Records!,21398.0,1966
Robert Doisneau,1573.0,1979
Traces,4870.0,1974
Food for the Spirit #8,7017.0,1971
"Migratory cotton pickers, Eloy, Arizona",3373.0,1940
"Telephone Wires, Mexico",4039.0,c. 1925
London,6399.0,c. 1967
"Fidelma Cadmus, Fire Island",74970.0,1941
Sleeping Woman,990.0,(c. 1897)
Giso Desk Lamp (model 405),26275.0,1928
"HE WHO DOES NOT LIKE THEE WILL DEFAME THEE IN JEST/LOYALTY, plate 17 (folio 18) from LOS PROVERBIOS (DISPARATES)",2274.0,1816-1904
Screen Test: Lucinda Childs,6246.0,1964
"Coney Island, New York",6399.0,c. 1958
Untitled from Bands of Color in Four Directions & All Combinations,3528.0,1971
In-text plate (page 14) from LE VOYAGE D'URIEN,1492.0,1893
Untitled,28613.0,2002
Scenes from a Supermarket 12,1970.0,(1976)
"CONTESSA OF GOYENECHE MANSION, MADRID: STABLES, ENTRANCE FACADE (after Louis Süe; plate, page 65) from ARCHITECTURES",6165.0,1921
Plate (facing page 20) from POEMS OF SLEEP AND DREAM,1198.0,1947
Untitled,8595.0,c. 1938–60
"AT THE TREASURY, THE NEW HEAD, plate LXXXIII (facing page 298) from LES ÂMES MORTES",1055.0,1923-1948
Tailpiece (page 45) from LES IDYLLES,3409.0,1945
Penis Hat,7637.0,2001
"""Guilty, Your Honor,"" Alameda County Courthouse, California",3373.0,1957
Młodość Maksyma (The Youth of Maxim),3480.0,1956
I Got Up...,3030.0,1970
"Wells Street, Chicago",924.0,1949
Two Progressions,399.0,1965
"Variant of plate from page 37 (supplementary suite, plate 3) from 1961",2755.0,1961
Totem of the Depraved,75051.0,1983
HÔTEL DU BARON GÉRARD. 2 RUE RABELAIS,229.0,1909
"Forest, Winter, from Wawona Tunnel Esplanade, Yosemite Valley",60.0,c. 1948
Pommier (detail),229.0,1919-21
MAISONS RUE DE LA BOUTEBRIE VUE DE LA RUE SAINT SEVERIN,229.0,1912
Chair with Arms. Frame Detail. (Elevation sketches),7166.0,1926-46
"Untitled, plate 8 of 8, from the illustrated book, the puritan",710.0,1990
Ornamental initial O (page 5) from CANTICUM CANTICORUM SALOMONIS,2158.0,1931
Untitled from The Eighth Day,5386.0,1994
Cowering Woman III (Kauernde III),3464.0,"(1914?, printed 1920)"
One Hour,4913.0,1966
Plate (folio 17 verso) from ARDICIA,6645.0,1978
"Sketchbook: El Golea, II",1633.0,1948
Eclisse Table Lamp,3688.0,1965
Eight Silhouettes (Huit Silhouettes),4609.0,"(January 13, 1946)"
CASTLE HOWARD BY E.C.C.,959.0,1853
Area Lamp (model 1112),5475.0,1966–1967
"Empty Nest, plate 6 of 14, from the portfolio, Autobiographical Series",710.0,1993
Glass and Bottle,2349.0,(1913)
No (3),710.0,1973
Eclipse of the Sun,5719.0,1966
"A Young Boy, costume design for Aleko (Scene III)",1055.0,(1942)
"Vine Stock in a Wine Cellar, Château Mouton Rothschild (Cep {pied de vigne} dans un chai)",745.0,1955
Plate (page 34) from CIRQUE,6624.0,1950
Wounds and Absent Objects,2995.0,1998
"Email correspondence between Kinmont and Gavin Wade, Director and Curator, Eastside Projects, Birmingham, UK",41829.0,2008
Plate (folio 6) from DIE BIENE,6767.0,1966
"House for Rita, project, Perspective and plan",3250.0,1974
Anna's Dream (Il sogno di Anna),360.0,1941
Self-Portrait,8514.0,1941
Untitled from Artists and Writers Protest against the War in Vietnam,918.0,1967
Art & Project Bulletin #145,32800.0,1986
Hubbe-related Study,7166.0,1934-1935
Young Farmers on Sunday,5145.0,c. 1926
Untitled from Twenty-Four Personal Attitudes Related to Closed Spaces,5568.0,"1978–80, published 1983"
Dawn (Früh um 5 Uhr!) from In the Shadows (Im Schatten),2374.0,"(1920/21, published 1921)"
Untitled from Favorite Objects,649.0,1998
Intervention with a Phone,37440.0,1972
"Sam and Clementine, Cincinnati",4315.0,1990
Possibly in Michigan,32209.0,1983
Vase of Tears,710.0,c. 1946
Jens Jensen Graphics,6459.0,1941
Sweet Thang (Lynn Jenkins),68159.0,1975-76
Untitled (Nature I and II),28746.0,2003
Untitled,3918.0,1934
"Hans Schroll, Yosemite Advertising Photograph",60.0,c. 1935
Nucleus (Nucleo),4425.0,1962
The Duel,5599.0,1963
Black Domestic a.k.a. Cow Commercial,37145.0,1994
"1st variant of ...I WILL DO WHAT I WANT, WITHOUT PRIDE OR REMORSE... (volume II, folio 31) from PASIPHAÉ",3832.0,1943-1981
Plate (page 105) from LES PETITES FLEURS,511.0,1928
"Luz, plate 9 (folio 26) from Picture Book",1074.0,1933
5 Works of Lawrence Weiner,6288.0,1973
Königstein Railroad Station in the Taunus (Bahnhof Königstein im Taunus),3115.0,(1916)
"Maison du Prince de Condé, rue Monsieur-Le-Prince, 4",229.0,1899-1900
Vselenskaia voina (Universal War),3263.0,1916
Untitled from the portfolio STRUCTURES OF TRAVELS,104.0,1962
"Dormeur (The Sleepers) Série Jardin Public, Tangier, Fig. 3",42323.0,2006
Untitled from the portfolio SELF-PORTRAIT IN SYMBOLS,1027.0,1965
Architecture Panoramas,1533.0,1971
Study for Amerika XIII,5005.0,1995
Plate (folio 23) from BOOK,196.0,1980-1985
OLD CITY,5116.0,(1954)
Fragility (Fragilité) from Banalities (Banalités) from Phenomena (Les Phénomènes),1633.0,"1959, published 1961"
Plate (page 131) from LES JUIFVES,6532.0,1948
Silkscreen for Portrait of Sidney Janis,6246.0,1967
Untitled,6317.0,1968
"Serenade for Alison, Paralelle Aufführungen Neuster Musik, Kunsthandel Monet, Amsterdam, October 5, 1962",4469.0,1962
Lee Nevin,5520.0,1960
An Amazon,6322.0,1981
S10 from Les Levine LXVI,3514.0,1965
Artype (Fluxfilm no. 20),21398.0,1966
Flux Music Box,2934.0,1965
Eight in Bed,710.0,1998
Fabric Sample,96.0,After 1933
"PORTRAIT (plate, folio 53) from WOODCUTS",6275.0,(Print executed 1919-1920)
Seated Nude and Sketches (Nu assis et esquisses),4609.0,"1928, published 1931"
"K'UN (in-text plate, folio 5) from I CHING",2832.0,1969
Tailpiece (page 352) from FABLES,542.0,1818
"Variant of plate from page 37 (supplementary suite, plate 10) from THE RAVEN and THE PHILOSOPHY OF COMPOSITION",1818.0,1948-1951
"Variant of in-text plate from page 39 and headpiece from page 59 (supplementary suite, plate 13) from L'APPEL DU CLOWN",5318.0,1930
Untitled,3148.0,1951
"Eroded Rock No. 50, Point Lobos",6329.0,1930
Untitled,5933.0,1992
Dog Watch,41920.0,1945
"Competition for Chairs and Tables, Festival of Misfits, ICA, London, October 23- November 8, 1962",5569.0,1962
The Ritual Mainspring of the Area's Culture from General Dynamic F.U.N.,4488.0,"1965–70, published 1970"
Chromatic Systems,33943.0,1968
Spring-Band Pruning Scissors,6499.0,1974
Schiessstand,44336.0,1871
"Visuele Communicatie Nederland, Stedelijk Museum Amsterdam",1314.0,1969
Draft B of the press release for the artist’s edition of Prospectus 1998-2010. Forty-two works by Ben Kinmont,41829.0,n.d.
"JACOB BLESSED BY ISAAC, plate 13 (volume I, folio 34) from the BIBLE",1055.0,1931-1956
"New Brighton, Merseyside",4506.0,1983-85
The Law of Series,4048.0,1925
Tailpiece (page 40) from SAINTE MONIQUE,665.0,1920-1930
Balboa Terminals. Entrance basin to Dry Dock #1. Blowing up protection dike,8595.0,"April 23, 1916"
"WINGED FIGURE IN THE HEAVENS illustrating QUATRAINS (in-text plate from the journal AVENTURE, No. 2, 1921, p. 14)",1633.0,(1921)
"""Memorial Celebration at the Tannenberg Monument""",8632.0,"August 27, 1933"
Plate (page 45) from DU CUBISME,2191.0,1947.  (Print executed 1946).
Look at Me!,26555.0,1962
Waiting the Turn: Children's Clinic: Moscow,712.0,1935
Untitled,8595.0,c. 1938–60
Wohnbedarf letterhead,392.0,1932
Chromed Ice Cream Soda,6269.0,c. 1964
"THE HOLY FAMILY, plate V, (folio 8) from SCÈNES DE LA VIE DU CHRIST",1739.0,1913-1921
<<WOU>> N° 354 from Alphabet bété,30876.0,1991
"Trial proof for Face To Face, plate XL from Miserere",5053.0,"(Book commissioned, but unpublished by Vollard;  Print executed 1926; Book publi"
To Summarize Using Contrasts What Has Been Discovered and Discussed So Far,35980.0,2004
Color separation (1) for Familiar Earth (Terre familière) from the portfolio Spaces and Places (Aires et lieux) from Phenomena (Les Phénomènes),1633.0,(1966)
Campagnadi Roma,3287.0,1902
In-text plate (page 82) from CIRQUE DE L'ÉTOILE FILANTE,5053.0,1926-1938
Untitled (Figure/Ladder Series) XI,8373.0,1996
Vase,1968.0,1955
Untitled (Holiday Laurel),710.0,2004
Untitled from DIE/DIE MORE/DIE BETTER/DIE AGAIN,8330.0,2008
"Side Facade of the Ministry of Education and Health, Rio de Janerio",1804.0,c. 1945
Discreet Society (Société discrète) from the portfolio Scrap Plates II (Planches de rebut II) from Phenomena (Les Phénomènes),1633.0,1960
Barbette,3716.0,1927
"Golf Club Project, Krefeld, Germany, Sketch view from approach",7166.0,1930
Film Actress [Tony van Eyck],5145.0,1933
Untitled from the series On the Sixth Day,8244.0,1996-2004
La Selva,67352.0,1974
"19 Gedichte, 1 Geschichte, 1 kt. Stapel graues Papier, 15 Männer,  1 Superposter anbei",3111.0,1980
"Northern Water Front. Treasurer's Home. ""Winona"" for Indian Girls. Girls' Cottage. Virginia Hall. Griggs' Hall",7851.0,1899-1900
Frontispiece from LITRES,28.0,1968-1969
"Lodgers in Bayard Street Tenement, Five Cents a Spot",4928.0,1889
"General Ulysses S. Grant at Cold Harbor, VA",734.0,1861-65
Untitled #144,26770.0,1997
Dali & Gala's Mad Tea Party at Limelight,69956.0,1984
FLUX MISSING CARD DECK from the portfolio FLUXKIT,6115.0,1966
"Layton Art Gallery, Milwaukee, Wisconsin",476.0,c. 1890
"Plate (folio 16) from Six Geometric Figures and All Their Combinations, Volume II",3528.0,1980
Backs IV: HAV-A-TAMPA,23005.0,2007
Untitled from The Smells of Summer,2646.0,1989
"Detail of the Sitting Image of Buddha Shakyamuni in the Hall of Miroku, Muro-Ji, Nara",1581.0,1942-43
Twice Sold Object: The Black Factory Spring Water,37145.0,2005
"Trianon, sapin",229.0,1922-23
New Jersey 5,5456.0,1950
"Untitled. (portrait of young woman, pronounced halftone)",5238.0,1991-94
Dropping Milk,6281.0,1971
"Bebe, Cincinnati",4315.0,1996
Television,46345.0,1980/2014
San Francisco,2105.0,1975
Postcard for the Armory Exhibition,6011.0,1913
Light in Far Field,4598.0,2001
"Imperial Hotel, Tokyo, Japan",6459.0,1915-1922
Deportation into Death (Deportación a la muerte),3923.0,1942
The touch reclaimed spent tenderness from Uruguayan Torture Series,934.0,"1983–84, printed 2012"
"Chipping Sparrow, Great Spruce Head Island, Maine",4700.0,"June 16, 1971"
Solar Currency-System (Système de monnaie solaire) from Natural History (Histoire naturelle),1752.0,"c. 1925, published 1926"
Headpiece (page 289) from FABLES,542.0,1818
Untitled from The Old Man and the Sea,449.0,1987
SAINT NICOLAS DU CHARDONNET. TOMBEAU PAR LEBRUN ET TUBY,229.0,1914-20
The Sweeping Shadow (L'ombre balayeuse) from the portfolio Textures from Phenomena (Les Phénomènes),1633.0,1959
Balcon du Louvre,229.0,1905
Death in Paradise,2801.0,1965
"COMEDY OF THIRST (plate, page 27) from LES ILLUMINATIONS",6624.0,1948-1950
Untitled from Kartinki-Voina russkikh s nemtsami (Russia's War with the Germans in Pictures),23308.0,c. 1914
"Dzieci Hiroszimy (Children of Hiroshima) (Poster for the 1952 Japanese film Children of Hiroshima, directed by Kaneto Szindo)",3480.0,1955
Gateway,25599.0,1976
Untitled from Andy Warhol Doesn't Play Second Base for the Chicago Cubs,28847.0,2010
Plate (folio 21) from LA VILLE,3814.0,1925
from ORPHEUS,635.0,(1951)
Boy on a Sofa,1956.0,(c. 1946)
The Room of Nightmares #1 (from the series Morning of the Magicians),35288.0,2005
100 Years,8045.0,2001
Views in Paris,8595.0,1852-53
Off to a Great Around the World Flight,8437.0,1939
Pursuit of Happiness,5138.0,1936
Ball Game,5117.0,c. 1966
The Cloud,1164.0,1912
Shadowy Esplanade (Esplanade ombreuse) from Banalities (Banalités) from Phenomena (Les Phénomènes),1633.0,"1958, published 1961"
Still Life with Fan,4609.0,1910
"The Brown Sisters, East Greenwich, Rhode Island",4315.0,1980
Double Sitting,19.0,1988
"Juchitán, Mexico",1000.0,1934
TRANSCON FLOATER,2379.0,"(April 28-May 4, 1965)"
"Barcelona Exhibition, German Section, Book-printing trade palace, Barcelona, Spain (Frontal and lateral elevations, and sections. Twelve walls.)",8059.0,1929
Handmade Stereopticon Slide,1634.0,(c. 1918-19)
Untitled from 88 Maps,4160.0,2010
Sporadic Encumbrance,25480.0,2003
"Protest, Tokyo",5895.0,1969
"The Emancipation. Park Square, Boston, Massachusetts",2002.0,1974
Donated Object: Black Gold Record Album,37145.0,2006
Conflicted Phonemes,45238.0,2012
Untitled from Illustrations for Tender Buttons,3927.0,1965
Voyager's Return,2268.0,1946
THE  LITTLE ACT ON HORSEBACK,4134.0,1949
Coney Island,5860.0,1972
The Days Must Be Laid on the Ground,1323.0,1983
Untitled from American Abstract Artists 60th Anniversary Print Portfolio,7892.0,1997
In-text plate (page 132) from THE WORKS,879.0,1893-1896
Untitled,19862.0,2000
Bear Skin Rug (for Parkett no. 43),5044.0,1995
"Kitchen of Tenant Purchase Client, Hidalgo County, Texas",3455.0,1939
Furies,41593.0,1977
Untitled,884.0,1968
"Sketchbook: El Golea, II",1633.0,1948
Tailpiece (page 23)/In-text plate (page 24) from SIETE POEMAS SAJONES/SEVEN SAXON POEMS,4676.0,(1974)
Florida,2002.0,1974
In-text plate (page 17) from EL SOMBRERON,6537.0,1946
The Bohemian Forest,712.0,n.d.
"Untitled, plate 3 of 8, from the puritan",710.0,1990
The Last Time,31271.0,2012
Untitled,6004.0,1929-31
"Hermann Lange House, Krefeld, Germany, Greenhouse. Two plans, one section",7166.0,c.1927-1930
"Capital City Press, Montpelier, Vermont",816.0,1950s
Untitled,8383.0,2002
"The Year of Our Lord MCMXVI after Christ's Birth (Anno Domini MCMXVI post Christum natum) (front cover, foilio 28) from the periodical Der Bildermann, vol. 1, no. 14 (Oct 1916)",335.0,1916
Padova Necklace,2574.0,1985
Houses and Billboards in Atlanta,1777.0,1936
Set design for the ballet Icare,502.0,(1938)
<<B'YÏ>> N° 7 from Alphabet bété,30876.0,1990
"The Specials, “Gangsters” performance",69610.0,1982
Plate (folio 6) from UN MILLIMETRO,1221.0,1971
"Elka Seltzer's Front Door, Ovruch, Zhytomyr Province, Ukraine, July 31, 2012",5409.0,2012
Equivalent,5664.0,1929
Bud from an Ashtree,22870.0,1931
"Rhyolite, Nevada",6329.0,1938
"Alcide ""Slow Drag"" Pavageau. New Orleans, Louisiana",2002.0,1958-59
"THE SUN AND MOON, plate VII (folio 18) from GENESIS",4228.0,1924
Pop's History,1754.0,1969
"Cleveland, Ohio",2002.0,1980
Poster for the 49th Exhibition of the Vienna Secession (Secession 49. Ausstellung),5215.0,1918
Spatial Concept (Concetto spaziale),1930.0,1957
Women Bring All the Voters into the World,1906.0,1917
"Sketchbook: El Golea, II",1633.0,1948
HÔTEL D'ALBRET. 31 RUE DES FRANCS BOURGEOIS,229.0,1903-04
"SUNNY MIST, plate XX (folio 24) from CARNET DE CROQUIS",3821.0,1949-1950
Unexploded,28982.0,2007
Plate (page 37) from LLULL,5809.0,1985
Untitled from an untitled portfolio,3717.0,1969
Landscape Panoramas,1533.0,1971
"Cincinnati, Ohio",2002.0,1963
"Louise Bourgeois, Rétrospective 1947-1984 (repères: cahiers d'art contemporarain)",710.0,1984
"Broadway near 32nd Street, from 19 Rainstorms",34883.0,1998-2003
"Mississippi River, Baton Rouge, Louisiana",1973.0,1956
Boomerang Lounge Chair,659.0,1968
Cat (Katze),5000.0,(1913)
THE ENCHANTED HAND,2146.0,1969
Spectacles,1633.0,1961
Hanya Holm Dancers. Study,2999.0,(n.d.)
Saint-Cloud,229.0,1904
Untitled,2323.0,1855-56
Untitled,8383.0,2002
Mme. Creator's Handiwork,1027.0,1965
MAISON. RUE DU CLOÎTRE NÔTRE DAME,229.0,1924
Plate VII from the portfolio Vulcanologies,107.0,1970
In-text plate (page 288) from OEUVRES,1589.0,1854
Packed Tree (Project),1114.0,1968
In-text plate (page 69) from Parler seul (Speaking Alone),4016.0,"1948–50, published 1950"
The Painter Heinrich Hörle,5145.0,1928
My Child Speaks...,5126.0,1930
"Bank and Office Building, project, Stuttgart, Germany, Street elevations",7166.0,1928
Untitled,710.0,c. 2005
Untitled (Pakistan or Afghanistan),4671.0,1974
"Iris Dome Project, Interior perspective",7418.0,1994
Tischtheater,36955.0,1968
Verge,4758.0,1987
Folly with Trimmings,8084.0,2001
FONTAINE MOLIÈRE. RUE RICHELIEU. PAR VISCONTI ET PRADIER,229.0,1907
Color separations for THE SLEEPWALKER (Le noctambule),1633.0,(1966)
Wrapper front (variant of title page) from VOCES,278.0,1964
"Carmen (Homage to Munkacsi). Coat by Cardin. Place François-Premier, Paris",248.0,August 1957
Gioia Quarry Workman,7663.0,1989
In-text plate (folio 10) from À toute épreuve (Proof Against All),4016.0,"1947–58, published 1958"
A Purge,29427.0,1974
"MEXICO CITY PERSONAGES III (double page in-text plate, folios 45 verso and 46) from TRES POEMAS/THREE POEMS",4126.0,(Drawing on mylar executed 1986)
HÔTEL DE MLLE DU CHATELET. PLACE DES VOSGES 16,229.0,1911-12
"Back row: Grand Duchess Olga, Maria, and Irena; Front row: Tsarevich Alexis, Grand Duchess Tatiana and Anastasia, Peterhof",8595.0,July 1909
Stationery invoice for Staatliches Bauhaus Weimar Rechnung (State Bauhaus Weimar),4048.0,c. 1924
Plate (page 17) from De Mémoire d'homme,4609.0,1950
"Variable Piece #1A (The Netherlands, United States, Italy, France, and Germany)",2749.0,1971
"Meeting of the camp council, Farmersville, California",3373.0,1939
November,43752.0,2004
